-0.774688	0.909466
-0.618093	0.968237
-0.632163	0.963314
-0.465311	0.919083
-0.461674	0.810356
-0.528481	0.78725
-0.646289	0.942904
-0.682566	0.973514
-0.553404	0.79751
-0.513038	0.865411
-0.713151	0.776847
-0.454241	0.703355
-0.539343	0.730078
0.149414	0.502007
-0.713215	0.637492
-1.65731	1.16702
-1.68637	1.10406
-1.78032	1.28941
-1.51247	0.734965
-0.808315	0.122757
-0.456118	0.103147
-1.27804	1.07768
-1.4826	1.26893
-1.46498	1.1573
-1.44633	1.22349
-1.52072	1.56937
-1.72739	2.15321
-1.92565	2.66
-1.56511	2.04907
-1.27497	1.67652
-1.49445	2.17812
-1.57168	2.27877
-1.47183	2.20468
-1.39015	2.09773
-1.24142	1.93737
-1.12552	1.78425
-1.08536	1.72085
-1.13713	1.75332
-1.23429	1.84296
-1.25486	1.74605
-1.50003	2.07611
-1.74695	2.55545
-1.42882	1.76809
-1.37961	1.65285
-1.41796	1.66608
-1.47764	1.70074
-1.53141	1.74038
-1.61262	1.77401
-1.64522	1.69724
-1.79438	1.88814
-1.88033	1.89594
-2.03934	2.03091
-1.97007	1.63309
-1.77157	1.41054
-1.1507	0.838869
-1.33386	1.1048
-1.66369	1.9062
-1.49981	1.67883
-1.54946	1.78924
-1.52463	1.70358
-1.48694	1.5826
-1.51648	1.61134
-1.45936	1.46938
-1.11431	0.710269
-0.655687	-0.102641
-0.204861	-0.626154
-0.150976	-0.480766
-0.200425	-0.325747
0.137639	-0.385798
0.14252	-0.342306
-0.310292	-0.258143
-0.230467	-0.202504
-0.211253	-0.239518
-0.356338	-0.149738
-1.07015	0.513807
-1.54877	1.4718
-1.85699	2.09288
-2.0427	2.24333
-2.02335	2.00778
-2.19575	2.49115
-2.25509	2.75501
-2.31136	2.9756
-2.33974	3.10039
-2.2067	2.80399
-2.16208	2.74023
-2.02578	2.56814
-1.34253	1.49468
-0.98636	1.09988
-0.903511	0.994841
-0.850152	0.912904
-0.68952	0.666788
-0.755663	0.699282
-0.884813	0.761766
-1.10611	1.00798
-1.34453	1.32287
-1.29834	1.1488
-0.835882	0.0951989
-0.405463	-0.287412
-0.211971	-0.359105
-0.0884375	-0.518795
0.138297	-0.617599
0.0902636	-0.473776
-0.181245	-0.46703
-0.445944	-0.156699
-0.893197	0.189671
-1.43904	1.19478
-1.49681	1.3218
-1.56867	1.49621
-1.68506	1.71997
-1.57026	1.46263
-1.17312	0.763497
-0.70424	0.0316871
-0.516644	-0.194686
0.0643805	-0.668445
-0.0505179	-0.632232
-0.2896	-0.450574
-0.057518	-0.340635
-0.263956	-0.108546
-0.236117	-0.0644765
-0.380894	-0.183422
-0.683911	0.23348
-0.532757	0.143261
-0.457001	0.00792482
-0.386646	-0.101876
-0.653392	0.202132
-0.879164	0.622669
-1.43697	1.54946
-1.93686	1.93401
-2.11349	2.42883
-2.17147	2.77714
-2.20449	2.92062
-2.10255	2.726
-2.06544	2.63737
-2.0188	2.50379
-1.81947	2.13963
-0.813284	0.719635
-0.193393	0.00917819
0.0522446	-0.27759
0.167003	-0.40473
0.222976	-0.476949
0.276388	-0.562703
0.353623	-0.636361
0.437564	-0.633948
0.43552	-0.689379
-0.00717165	-0.814873
-0.307922	-0.499946
-0.834136	-0.00533099
-0.804542	-0.0380986
-0.887328	0.271
-0.585859	0.159576
-0.542168	0.521297
-0.488077	0.712546
-0.270501	0.67944
-0.0701645	0.735647
0.249682	0.615378
0.00548434	0.442117
0.326862	0.664338
0.647319	1.02577
0.739422	0.836427
0.834152	0.950668
0.7969	0.99311
0.729628	0.886583
0.52541	1.0075
0.530935	0.798657
0.3308	0.659772
0.412631	0.752189
0.236297	0.774643
0.516275	0.756612
0.310526	0.877699
0.130385	0.663424
0.575902	0.937769
-0.0817359	0.93247
-0.499263	0.964449
-0.492633	1.14424
-0.565174	0.866706
-0.659333	0.805706
-0.75461	0.95835
-0.621557	0.788365
-0.79895	0.88476
-1.17074	0.814778
-1.19988	0.659346
-1.36835	0.845983
-1.71662	1.33408
-1.67313	1.30187
-1.59049	1.05064
-1.44447	0.971913
-0.749771	1.54385
-1.11406	1.36237
-1.20589	1.50904
-1.40205	1.86576
-1.26783	1.86302
-1.18537	1.81618
-1.16341	1.77799
-1.05106	1.64623
-0.882871	1.32157
-0.706556	0.995015
-0.645738	0.773966
-0.468821	0.501437
-0.254134	0.228556
-0.0381481	0.0443055
0.0159927	-0.0546343
0.086158	-0.0358406
0.00169962	0.177944
-0.634633	0.628281
-0.942988	0.66059
-0.317686	0.402227
-0.504638	0.579438
-0.443818	0.662925
-0.634428	0.913623
-0.867326	1.17089
-1.04261	1.31667
-1.30651	1.5719
-1.53035	1.75628
-1.66692	1.9808
-1.56995	1.77768
-1.51229	1.6377
-1.4394	1.57074
-1.38166	1.65719
-1.32175	1.60531
-1.23046	1.41519
-1.11288	1.25315
-1.05378	1.16795
-0.971504	1.02125
-0.752264	0.859195
-0.659239	0.826245
-0.726202	0.887969
-0.772763	0.798694
-0.818084	0.601529
-1.06587	0.775565
-0.902438	0.707588
-0.828142	0.880398
-0.791905	0.711178
-0.669353	0.5587
-0.812803	0.715361
-0.693245	0.680705
-0.694981	0.845632
-0.392883	0.665674
-0.478991	0.971384
-0.579855	0.847898
-0.658001	1.07914
-0.42496	0.933576
-0.517204	0.976907
-0.776922	1.10633
-0.753629	1.11492
-0.732095	1.0406
-0.674363	1.00899
-0.696773	0.956946
-0.674113	1.05733
-0.623066	0.928686
-0.463834	0.742321
-0.473071	0.037748
0.303281	-0.329412
0.667752	-0.21896
0.821957	0.0216802
0.680192	0.188972
0.40843	0.0153154
-0.153989	-0.115785
-0.892467	0.359156
-1.5135	1.41902
-1.73637	1.69559
-1.83021	1.61713
-2.17692	2.04963
-2.35704	2.42128
-2.36341	2.69081
-2.05695	2.0919
-2.07932	2.18112
-2.09995	2.22191
-1.92075	1.77069
-2.0419	2.05995
-1.93754	1.78273
-2.11297	2.20342
-2.16262	2.28324
-2.15198	2.14836
-2.14692	2.09395
-1.8504	1.61766
-1.88281	2.11191
-1.65831	2.05506
-1.50142	2.00006
-1.67276	2.38032
-1.75703	2.39339
-1.57256	1.82574
-1.7186	2.50244
-1.56677	2.41761
-1.38211	2.15145
-1.39699	2.20806
-1.37879	2.10944
-1.41174	2.05899
-1.55086	2.09045
-1.74848	2.31553
-2.05107	2.80526
-2.01966	2.65528
-1.98226	2.66839
-1.92402	2.46466
-2.00344	2.56306
-2.02748	2.54157
-2.08417	2.67434
-2.11871	2.70941
-1.99982	2.38727
-2.13473	2.58667
-2.01203	2.07709
-1.89535	1.63501
-1.62272	1.32135
-1.4134	1.14178
-1.12132	1.05341
-0.908529	1.12913
-1.05243	1.12372
-0.900606	1.00492
-0.673834	0.903429
-1.13667	1.13885
-0.961276	1.22386
-0.736692	1.1144
-0.72832	1.10662
-0.806797	1.18074
-0.839386	1.1747
-0.844363	1.10582
-0.773003	0.903843
-0.869778	0.771697
-0.977807	0.739063
-1.02874	0.619933
-1.7249	1.4165
-1.99117	1.92369
-2.11116	2.0181
-2.08963	2.06211
-2.26443	2.56541
-1.85517	1.97792
-1.77227	1.85639
-2.16659	2.6479
-2.17559	2.70751
-2.2147	2.82236
-2.26112	2.76361
-1.70158	1.56721
-0.707182	0.226267
-0.27524	-0.333899
-0.253516	-0.545534
-0.276545	-0.5938
-0.232987	-0.667004
-0.217166	-0.479179
-0.237607	-0.33372
-0.800737	-0.109038
-0.802024	0.0722102
-0.617086	0.379916
-0.629464	0.436125
-0.635469	0.483737
-0.512231	0.49376
-0.686617	0.626343
-0.49547	0.639821
-0.554112	0.849712
-0.515059	0.682637
-0.502731	0.704977
0.811354	1.2519
0.803528	1.16726
0.199943	0.596828
-0.384105	0.675727
-0.353937	0.715139
-0.408798	0.726721
-0.260233	0.454533
-0.685091	0.710494
-0.443201	0.706428
-0.309613	0.524842
-0.0591662	-0.0158916
-0.821364	-0.0999309
-0.833238	-0.290281
-0.504015	-0.714236
-0.402622	-0.788968
-0.265017	-0.847517
-0.295829	-0.472292
-0.688709	0.262075
-1.01956	0.800658
-1.40464	1.44721
-1.69683	1.84768
-2.02468	2.28414
-2.21503	2.39695
-2.28617	2.40086
-2.32475	2.71254
-1.99095	1.79817
-1.95674	1.80493
-1.97162	1.98408
-1.92318	1.86424
-1.75051	1.4776
-1.80493	1.59779
-1.93837	1.82168
-2.26171	2.83121
-2.10579	2.46229
-1.41374	1.47962
-1.00483	1.1644
-1.10535	1.67512
-1.30181	1.81845
-1.18014	1.48378
-1.42652	2.06695
-1.40684	2.22323
-1.47255	2.31684
-1.48289	2.32892
-1.48141	2.34432
-1.47016	2.26173
-1.40115	2.13497
-1.36735	1.99025
-1.39961	1.88348
-1.72873	2.00855
-1.94722	2.49667
-1.94992	2.40776
-2.03867	2.62065
-2.0142	2.52869
-2.13417	2.49058
-2.11444	2.38196
-1.93386	1.74596
-0.420828	0.338655
-0.094823	0.766304
0.328945	0.31443
0.328727	0.414048
0.261759	0.397181
0.150703	0.559784
0.418493	0.758609
0.776687	1.11422
0.585453	1.19875
0.631259	0.796989
0.392364	0.305269
-0.628795	-0.0759632
-0.698688	0.0168598
-0.616717	-0.0630671
-0.665395	-0.0886368
-1.27238	0.754369
-1.0779	0.845321
-0.825225	0.655862
-0.940323	0.972218
-1.03057	1.39916
-0.898685	1.33222
-1.01209	1.15895
-1.56112	1.84828
-1.15595	1.44766
-1.74893	1.67771
-1.94393	1.9056
-1.94252	2.04956
-1.67842	1.54954
-1.59838	1.52357
-1.53944	1.46073
-1.51378	1.41735
-1.53539	1.5064
-1.52592	1.5292
-1.50674	1.4886
-1.52929	1.6004
-1.52155	1.62709
-1.51659	1.65912
-1.45841	1.62731
-1.31551	1.46147
-1.39794	1.59165
-1.47998	1.77209
-1.4281	1.68893
-1.33029	1.47743
-1.32258	1.43297
-1.46109	1.63383
-1.52102	1.74095
-1.36569	1.45789
-1.44166	1.59734
-1.67365	1.91528
-1.73828	1.33465
-1.48295	1.14564
-1.24938	1.07346
-0.954123	0.93492
-0.980469	1.02307
-1.07934	1.08931
-0.965313	1.07344
-0.962066	1.11429
-0.972297	1.31235
-0.775821	1.14905
-0.495893	0.918516
-0.800028	1.14362
-0.870427	1.50949
-1.09012	1.51125
-1.28385	1.57534
-0.528922	0.956053
-0.953144	1.33416
-1.14874	1.33494
-0.893352	1.37451
-1.07653	1.36803
-0.892903	1.3144
-0.826942	1.24671
-0.931474	1.2105
-0.855095	0.94832
-0.834118	0.988787
-0.756301	0.918069
-0.58702	0.853333
-0.367051	0.678449
-0.505331	0.929082
-0.583805	0.809474
-0.624899	0.653789
-0.60957	0.727179
-0.523993	0.708286
-0.501377	0.628982
-0.379816	0.575817
-0.101773	0.636018
0.322746	0.728398
-0.294655	-0.261455
-0.188847	-0.750027
-0.180354	-0.885651
-0.363153	-0.852671
-0.352083	-0.629249
-0.732796	-0.107421
-0.919972	0.515549
-0.907003	0.801563
-0.830571	0.945241
-0.781219	1.09997
-0.975032	1.41512
-1.08623	1.51756
-1.05736	1.44494
-1.10386	1.3274
-1.28169	1.38262
-1.43351	1.53103
-1.22834	1.33666
-0.850244	1.17418
-0.900998	1.24166
-0.920989	1.20863
-1.15644	1.32477
-1.04531	1.05997
-1.00574	1.0311
-1.09828	1.13409
-0.401394	0.860508
-0.999798	0.861817
-0.901043	0.77975
-0.877883	0.764312
-0.722911	0.632262
-0.548846	0.474132
-0.543619	0.467032
-0.559943	0.531437
-0.677266	0.729763
-0.606534	0.752347
-0.67642	0.831467
-0.828479	1.04919
-1.22749	1.51022
-1.57897	1.7386
-1.71468	2.15262
-1.74965	2.32108
-1.60076	2.05918
-1.50458	1.84665
-1.55234	1.90621
-1.39734	1.6045
-1.35306	1.44299
-1.74005	2.24984
-1.76891	2.3911
-1.65677	2.10252
-1.78302	2.21732
-1.8629	2.3844
-1.62884	1.75323
-1.32662	0.833028
-0.343349	-0.127588
0.390488	0.157622
0.442106	0.555435
0.746899	0.995614
1.15542	1.54319
0.862751	1.06164
1.12252	1.39962
1.22922	1.5377
1.38834	1.58108
1.18856	1.35497
1.15452	1.1814
0.887688	0.879436
0.846777	1.04601
0.970441	1.05202
0.926021	1.04919
0.530617	1.11495
-0.131102	0.399218
-1.28227	1.07123
-1.1181	1.12872
-0.717248	0.815884
0.0753216	0.45764
-0.3406	0.662456
-0.601245	0.639791
-0.592191	0.829807
-0.527717	0.762964
-0.890733	0.782079
-1.071	0.801184
-1.28635	1.0321
-1.40534	1.09467
-1.28061	0.648927
-1.52951	1.10556
-1.74591	1.34728
-1.72622	1.17108
-1.17927	0.998366
-1.64012	1.7138
-1.66383	1.88024
-1.67407	2.2272
-1.33178	1.87298
-1.24906	1.88823
-1.13483	1.73734
-1.0477	1.60509
-0.940193	1.3935
-0.924496	1.2013
-0.971204	1.13413
-1.17687	1.31893
-1.66587	1.80728
-1.65898	1.76822
-1.4405	1.34744
-1.38417	1.41576
-1.38374	1.38599
-0.592793	0.559724
-0.453849	0.319884
-0.434684	0.166197
-0.399284	0.187387
-0.345619	0.322568
-0.565841	0.54897
-0.805944	0.87487
-1.03916	1.12404
-1.30264	1.51661
-1.51481	1.99452
-1.50015	1.86762
-1.29231	1.35104
-1.24582	1.2622
-1.20949	1.2161
-1.22357	1.27421
-1.54926	1.88632
-1.89171	2.54865
-2.22071	3.14022
-1.96082	2.32007
-1.5652	1.44074
-1.40944	1.15895
-1.22855	1.03193
-1.05635	0.92763
-0.857814	0.753603
-0.537013	0.45443
-0.343419	0.768136
-1.14332	1.18252
-1.69401	2.39788
-1.40944	2.13105
-1.39656	1.96017
-1.35977	1.70879
-1.46287	2.10016
-1.41934	1.99868
-1.5557	2.14099
-1.36996	1.71207
-1.32224	1.53893
-1.34933	1.51797
-1.32753	1.42589
-1.42959	1.44938
-1.14203	0.788247
-0.820148	0.316204
-0.872684	0.424606
-0.698014	0.352273
-0.519888	0.247729
-0.632235	0.363066
-0.824308	0.567996
-1.11207	1.13838
-1.0452	1.11622
-1.03043	1.17131
-1.01052	1.21079
-1.01493	1.28611
-1.03222	1.36167
-1.10797	1.46357
-1.27293	1.6757
-1.22428	1.57193
-1.13803	1.48676
-0.992131	1.32959
-0.849579	1.1229
-0.728897	0.999414
-0.678384	0.995187
-0.694284	1.03982
-0.746235	1.09499
-0.852674	1.21395
-0.911818	1.27344
-1.26596	1.65187
-1.69479	2.18313
-1.81153	2.3287
-1.71603	2.06741
-1.74754	2.13043
-1.82343	2.32491
-1.77165	2.22067
-1.74941	2.13128
-1.78513	2.17766
-1.83117	2.10975
-1.92822	2.27943
-1.95595	2.29465
-2.05488	2.48386
-2.18829	2.67851
-1.99779	2.12887
-2.21464	2.77419
-2.19456	2.98822
-1.95537	2.83732
-1.46284	2.12663
-1.2717	1.75509
-1.16901	1.42664
-1.19668	1.28085
-1.30685	1.35671
-1.27306	1.41661
-1.23763	1.56867
-1.20424	1.62358
-1.19751	1.67814
-1.22229	1.67017
-1.27957	1.70155
-1.33584	1.74647
-1.30571	1.54638
-1.56794	1.88755
-1.8184	2.24585
-1.95958	2.37725
-1.99142	2.37917
-1.69405	1.54042
-1.57679	1.33017
-1.54902	1.33702
-1.5216	1.39962
-1.54196	1.33803
-1.54083	1.39472
-1.63918	1.41932
-1.71178	1.63113
-1.67119	1.45807
-1.75494	1.37927
-1.54867	1.20233
-1.05423	0.908867
-0.869485	0.861001
-0.630803	0.668448
-0.764607	0.938742
-1.16784	1.73147
-1.30184	1.88049
-1.15161	1.52871
-0.604444	1.20899
-0.779341	1.34944
-0.827941	1.344
-0.596739	1.26138
-0.74912	1.27527
-0.858367	1.27161
-0.828221	1.25281
-0.596831	0.96469
-0.681907	1.04297
-0.721037	1.14392
-0.772401	0.850573
-0.467013	0.78328
-0.425364	0.855244
-0.428863	0.722789
-0.779604	1.01399
-0.604895	0.676233
-0.547622	0.740484
-0.491955	0.875683
-0.591556	1.08448
-0.0767998	0.615856
-0.412416	0.361125
-1.58873	1.42947
-1.67535	1.69742
-1.60271	1.47077
-1.57945	1.34192
-1.60949	1.44139
-1.65271	1.5542
-1.59591	1.32543
-1.65543	1.23576
-1.89639	1.41741
-1.70706	1.14327
-1.77145	1.3378
-1.38534	0.772361
-1.26699	1.40903
-1.06302	1.19502
-1.42606	0.831294
-1.37157	0.838259
-1.61177	1.14521
-1.48713	1.16064
-1.57787	1.29614
-1.6928	1.70927
-1.77224	1.93718
-1.48779	1.54642
-1.44283	1.45483
-1.52643	1.54416
-1.76737	1.80097
-1.96098	1.96666
-2.13911	2.30854
-1.79365	1.61796
-1.20547	1.03619
-1.28328	1.45458
-1.26632	1.48016
-1.25484	1.54315
-1.14754	1.32913
-2.10473	2.68661
-1.75269	1.76627
-2.11323	1.87031
-2.05901	1.22892
-2.03871	1.17704
-2.29632	1.84108
-2.11516	1.85876
-2.07445	2.19418
-2.11619	2.37628
-2.19147	2.65337
-1.99964	2.27668
-2.01871	2.34695
-1.83589	1.76419
-1.70786	1.44509
-1.66506	1.63745
-1.48548	1.51125
-1.38533	1.51189
-1.39952	1.67442
-1.65783	2.15703
-1.84872	2.41818
-1.84715	2.35319
-1.86719	2.41543
-1.9127	2.5171
-1.86685	2.32767
-1.90365	2.31273
-2.00945	2.38208
-2.06508	2.38141
-1.68286	1.58492
-0.868351	0.307598
0.0218457	0.640053
0.0382278	0.41386
0.14378	0.789327
0.4378	1.16384
0.44094	1.37258
0.178619	1.24284
0.257877	1.19086
0.0974244	0.949183
0.0464955	1.03555
-0.293835	1.14699
-0.994706	1.29277
-1.70725	1.65094
-1.77215	2.05678
-1.54594	1.86406
-1.48073	1.78531
-1.37654	1.56545
-1.385	1.53629
-1.3729	1.44902
-1.38214	1.38908
-1.32305	1.1988
-1.41824	1.27175
-1.5059	1.40228
-1.49669	1.42107
-1.53935	1.31969
-1.81636	1.52209
-1.91524	1.72609
-1.93383	1.69341
-2.08602	1.98175
-1.61363	1.64631
-1.263	1.20139
-0.693492	0.840371
-0.661084	0.941001
-0.76816	0.818722
-0.705313	0.577458
-0.537665	0.781322
-0.191548	0.645508
0.0889872	0.92755
0.175227	0.944577
0.181643	1.08582
0.256481	1.31159
0.100027	1.07893
-0.129042	1.13588
0.066251	1.37173
-0.0770112	1.0749
-0.312618	0.981544
-1.5132	1.39798
-1.99566	1.99874
-1.81237	1.8835
-1.65274	1.78751
-1.51465	1.49368
-1.46991	1.41286
-1.6026	1.70444
-1.66516	1.74073
-1.80693	1.82844
-1.79389	1.93645
-2.14839	2.93066
-2.21025	3.02423
-2.219	3.09788
-2.14484	2.97796
-2.13277	2.9408
-2.02818	2.66273
-1.62301	1.7453
-1.08768	1.1865
-0.784025	0.839478
-0.675841	0.633887
-0.585047	0.455312
-0.595156	0.467146
-0.655381	0.537708
-0.816927	0.769512
-1.12796	1.11674
-1.32344	1.3563
-1.18096	1.02114
-0.736892	0.261599
-0.209126	-0.300235
-0.0519538	0.0328589
-0.264373	-0.0545391
-0.245479	0.0773915
-0.635801	0.39574
-0.592987	0.363629
-0.633339	0.394803
-0.62301	0.497069
-0.71888	0.49934
-0.844968	0.565264
-1.41325	1.24818
-1.69708	1.89689
-1.59041	1.76579
-1.55642	1.73165
-1.42236	1.54698
-1.44526	1.59489
-1.41254	1.51683
-1.45341	1.55373
-1.56673	1.60448
-1.69797	1.7096
-1.74654	1.71329
-1.83506	1.9074
-1.68677	1.65866
-1.64968	1.71329
-1.37196	1.478
-1.19827	1.3347
-1.05679	1.14029
-0.901081	1.00577
-0.878699	1.08381
-0.958247	1.18349
-1.10417	1.33772
-1.37172	1.63364
-1.69107	1.95195
-1.81017	1.76773
-2.06286	1.91062
-2.06842	1.61758
-2.15885	1.84308
-2.23133	2.05937
-2.09445	1.57146
-2.02341	1.34595
-2.02191	1.43961
-2.01888	1.44936
-1.98703	1.55538
-1.83217	1.479
-1.67788	1.47095
-1.51425	1.50563
-1.31069	1.37505
-1.24347	1.49177
-1.12471	1.35452
-1.03076	1.32691
-0.918632	1.08598
-0.797729	0.969732
-0.710518	0.836814
-0.670248	0.70294
-0.592417	0.48394
-0.910982	0.691022
-1.35015	1.01223
-1.33797	1.00036
-1.52849	1.45289
-1.62416	1.75189
-1.49894	1.29183
-1.59595	1.28166
-1.74538	1.60517
-1.78598	1.57014
-1.62197	1.04809
-1.61703	1.06662
-1.5095	1.28236
-1.17384	0.822699
-0.168642	0.638945
0.0830593	0.563095
0.72664	0.735814
0.642429	0.75697
0.974012	0.854736
1.02621	0.85332
0.968084	0.92692
0.669206	0.633202
0.562732	0.766696
0.652547	0.773646
0.612646	0.745657
-0.943536	0.698428
-1.30993	0.874519
-1.42845	0.951632
-1.60241	1.09139
-1.65009	0.979157
-1.52441	0.867773
-1.6399	1.1532
-1.4759	0.778925
-1.00765	0.827462
-1.59206	1.80852
-1.55779	1.93429
-1.45923	1.85304
-1.40764	1.79532
-1.31092	1.66563
-1.42842	1.91889
-1.49792	2.12963
-1.48871	2.16674
-1.33545	1.9381
-0.813922	1.19149
-1.36149	1.77568
-1.27816	1.93324
-1.24259	1.97196
-1.31065	1.49723
-1.30945	1.81441
-1.13124	1.75053
-1.04132	1.67567
-1.38148	1.86659
-1.12192	1.36677
-0.590915	0.60748
-0.224439	0.13661
-0.0763392	-0.063325
0.00759991	-0.136493
0.0321041	-0.20817
-0.0310183	-0.141042
-0.132891	0.0266284
-0.419043	0.395564
-0.774559	0.876337
-1.19178	1.41117
-1.42313	1.63854
-1.56438	1.67199
-1.60233	1.58971
-1.5449	1.48471
-1.40508	1.1415
-1.55817	1.6364
-1.78136	2.12714
-1.40029	1.5069
-0.671549	0.58505
-0.0167238	0.41501
0.828745	0.793644
0.98944	0.825188
1.05432	0.852894
1.15518	1.26658
0.940411	0.835293
0.850255	0.742228
0.398784	0.0189591
-0.201555	-0.427747
-0.373506	-0.0362315
-0.296843	-0.073481
-0.610342	0.559477
-0.138124	0.291983
-0.0866561	0.274702
-0.871885	1.02944
-0.883722	1.06269
-0.685364	0.701346
-0.489276	0.616099
-0.728385	0.770873
-0.608208	0.765563
